row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Ngàn VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Ngàn VND Số cuối năm
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,138.087,3.953.796,(3.367.885),723.998,138087.0,3953796.0,-3367885.0,723998.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,17.034.238,3.202.333,(18.737.406),1.499.165,17034238.0,3202333.0,-18737406.0,1499165.0
Thuế thu nhập doanh nghiệp (TM số 27.1),Thuế thu nhập doanh nghiệp (TM số 27.1),Thuế thu nhập doanh nghiệp (TM số 27.1),28.062.353,37.670,(27.996.398),103.625,28062353.0,37670.0,-27996398.0,103625.0
Khác,Khác,Khác,-,952.274,(690.087),262.187,,952274.0,-690087.0,262187.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,45.234.678,8.146.073,(50.791.776),2.588.975,45234678.0,8146073.0,-50791776.0,2588975.0
