row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,7.562.900.411,9.150.195.848,,,7562900411.0,9150195848.0
310,310,310,I. Nợ ngắn hạn,,6.213.254.064,5.606.805.714,,,6213254064.0,5606805714.0
311,311,311,1. Phải trả người bán ngắn hạn,15,55.391.202,65.908.241,,15.0,55391202.0,65908241.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,16,14.949.040,10.422.524,,16.0,14949040.0,10422524.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,17,2.588.975,45.234.678,,17.0,2588975.0,45234678.0
314,314,314,4. Phải trả người lao động,,5.536.555,6.495.862,,,5536555.0,6495862.0
315,315,315,5. Chi phí phải trả ngắn hạn,18,3.808.273.562,3.261.233.031,,18.0,3808273562.0,3261233031.0
319,319,319,6. Phải trả ngắn hạn khác,19,407.905.069,468.472.891,,19.0,407905069.0,468472891.0
320,320,320,7. Vay ngắn hạn,20,1.918.506.151,1.748.934.977,,20.0,1918506151.0,1748934977.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,103.510,103.510,,,103510.0,103510.0
330,330,330,II. Nợ dài hạn,,1.349.646.347,3.543.390.134,,,1349646347.0,3543390134.0
333,333,333,1. Chi phí phải trả dài hạn,18,163.412.260,326.824.519,,18.0,163412260.0,326824519.0
337,337,337,2. Phải trả dài hạn khác,19,7.666.626,7.666.626,,19.0,7666626.0,7666626.0
338,338,338,3. Vay dài hạn,20,1.171.204.222,3.199.130.581,,20.0,1171204222.0,3199130581.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,27.2,1.998.405,4.403.574,,272.0,1998405.0,4403574.0
342,342,342,5. Dự phòng phải trả dài hạn,,5.364.834,5.364.834,,,5364834.0,5364834.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,7.186.074.701,6.154.909.359,,,7186074701.0,6154909359.0
410,410,410,I. Vốn chủ sở hữu,21.1,7.186.074.701,6.154.909.359,,211.0,7186074701.0,6154909359.0
411,411,411,1. Vốn cổ phần,,10.574.679.470,9.274.679.470,,,10574679470.0,9274679470.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,10.574.679.470,9.274.679.470,,,10574679470.0,9274679470.0
415,415,415,2. Cổ phiếu quỹ,,(686.640),(686.640),,,-686640.0,-686640.0
418,418,418,3. Quỹ đầu tư phát triển,,-,279.895.303,,,,279895303.0
421,421,421,4. Lỗ lũy kế,,(3.387.918.129),(3.398.978.774),,,-3387918129.0,-3398978774.0
421a,421a,421a,,,(3.122.155.471),(3.540.018.551),,,-3122155471.0,-3540018551.0
421b,421b,421b,- Lỗ lũy kế đến cuối năm trước,,,,,,,
,,,- (Lỗ) lợi nhuận sau thuế chưa phân phối năm nay,,(265.762.658),141.039.777,,,-265762658.0,141039777.0
440,421b > 440,440,TỔNG CỘNG NGUỒN VỐN,,14.748.975.112,15.305.105.207,,,14748975112.0,15305105207.0
