row_label_raw,row_label_full,Họ và tên,Chức vụ,col_2,numeric__Chức vụ,numeric__col_2
Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Ông Đoàn Nguyên Đức,Chữ tịch,,,
Ông Võ Trường Sơn,Ông Võ Trường Sơn,Ông Võ Trường Sơn,Thành viên,,,
Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Bà Võ Thị Mỹ Hạnh,Thành viên,,,
Ông Bùi Lê Quang,Ông Bùi Lê Quang,Ông Bùi Lê Quang,Thành viên,bổ nhiệm ngày 10 tháng 5 năm 2024,,
Ông Nguyễn Chí Thắng,Ông Nguyễn Chí Thắng,Ông Nguyễn Chí Thắng,Thành viên,miễn nhiệm ngày 10 tháng 5 năm 2024,,
Ông Trần Văn Dai,Ông Trần Văn Dai,Ông Trần Văn Dai,Thành viên độc lập,,,
