row_label_raw,row_label_full,Bên liên quan,Giao dịch,Số cuối năm,Ngàn VND Số đầu năm,numeric__Giao dịch,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu dài hạn khác (TM số 8),Phải thu dài hạn khác (TM số 8),Phải thu dài hạn khác (TM số 8),Phải thu dài hạn khác (TM số 8),Phải thu dài hạn khác (TM số 8),Phải thu dài hạn khác (TM số 8),,,
Công ty TNHH HưngThắng Lợi Gia Lai,Phải thu dài hạn khác (TM số 8) > Công ty TNHH HưngThắng Lợi Gia Lai,Công ty TNHH HưngThắng Lợi Gia Lai,Lãi cho vay,37.593.808,88.192,,37593808.0,88192.0
Công ty Cổ phần Gia súcLo' Pang,Phải thu dài hạn khác (TM số 8) > Công ty Cổ phần Gia súcLo' Pang,Công ty Cổ phần Gia súcLo' Pang,Lãi cho vay,9.650.903,-,,9650903.0,
,,,,47.244.711,88.192,,47244711.0,88192.0
