row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lãi từ chuyển nhượng cổ phần (i),Lãi từ chuyển nhượng cổ phần (i),Lãi từ chuyển nhượng cổ phần (i),338.094.208.182,62.014.211.567,338094208182.0,62014211567.0
Lợi nhuận được chia (ii),Lợi nhuận được chia (ii),Lợi nhuận được chia (ii),85.027.959.330,-,85027959330.0,
Lãi từ chuyển nhượng vốn góp hợp tác đầu tư,Lãi từ chuyển nhượng vốn góp hợp tác đầu tư,Lãi từ chuyển nhượng vốn góp hợp tác đầu tư,-,65.449.200.000,,65449200000.0
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",38.545.413.750,20.522.810.933,38545413750.0,20522810933.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,461.667.581.262,147.986.222.500,461667581262.0,147986222500.0
