row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi sổ,Số đầu năm > Giá gốc,Số đầu năm > Giá trị ghi sổ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi sổ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị ghi sổ
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,330.149.184.546,330.149.184.546,263.019.803.286,263.019.803.286,330149184546.0,330149184546.0,263019803286.0,263019803286.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,330.149.184.546,330.149.184.546,263.019.803.286,263.019.803.286,330149184546.0,330149184546.0,263019803286.0,263019803286.0
