row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí phát triển bắt động sản,Chi phí phát triển bắt động sản,Chi phí phát triển bắt động sản,3.217.297.439.441,1.104.324.654.161,3217297439441.0,1104324654161.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,256.759.374.195,167.303.477.344,256759374195.0,167303477344.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,299.415.120.508,290.573.938.877,299415120508.0,290573938877.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,32.421.692.343,31.921.721.041,32421692343.0,31921721041.0
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",5.170.451.179,1.825.457.585,5170451179.0,1825457585.0
Chi phí khác,Chi phí khác,Chi phí khác,30.971.942.556,24.937.501.168,30971942556.0,24937501168.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.842.036.020.222,1.620.886.750.176,3842036020222.0,1620886750176.0
