row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,Trích trước chi phí lãi vay,83.476.547.228,16.146.685.821,83476547228.0,16146685821.0
Trích trước chi phí phát triển bất động sản đã chuyển nhượng,Trích trước chi phí phát triển bất động sản đã chuyển nhượng,Trích trước chi phí phát triển bất động sản đã chuyển nhượng,21.379.086.771,46.208.431.283,21379086771.0,46208431283.0
Trích trước chi phí hỗ trợ lãi suất,Trích trước chi phí hỗ trợ lãi suất,Trích trước chi phí hỗ trợ lãi suất,14.363.006.002,20.456.475.133,14363006002.0,20456475133.0
Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,Trích trước chi phí xây dựng,19.327.503.467,44.985.312.885,19327503467.0,44985312885.0
"Trích trước chi phí quảng cáo, hoa hồng môi giới","Trích trước chi phí quảng cáo, hoa hồng môi giới","Trích trước chi phí quảng cáo, hoa hồng môi giới",-,13.942.006.393,,13942006393.0
Trích trước các chi phí khác,Trích trước các chi phí khác,Trích trước các chi phí khác,1.782.327.937,15.576.736.578,1782327937.0,15576736578.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,140.328.471.405,157.315.648.093,140328471405.0,157315648093.0
