row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,6.731.620.122.004,5.219.393.988.120,,,6731620122004.0,5219393988120.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,634.721.568.476,603.097.534.147,,5.0,634721568476.0,603097534147.0
111,111,111,1. Tiền,5,634.721.568.476,403.097.534.147,,5.0,634721568476.0,403097534147.0
112,112,112,2. Các khoản tương đương tiền,5,-,200.000.000.000,,5.0,,200000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,330.149.184.546,263.019.803.286,,6.0,330149184546.0,263019803286.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,6,330.149.184.546,263.019.803.286,,6.0,330149184546.0,263019803286.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.873.263.422.208,1.969.293.614.273,,,1873263422208.0,1969293614273.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,269.337.426.964,271.678.447.650,,71.0,269337426964.0,271678447650.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7.2,180.354.225.036,40.469.482.282,,72.0,180354225036.0,40469482282.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,10.000.000.000,247.700.000.000,,8.0,10000000000.0,247700000000.0
136,136,136,4. Phải thu ngắn hạn khác,9,1.453.425.435.717,1.449.299.349.850,,9.0,1453425435717.0,1449299349850.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,10,(39.853.665.509),(39.853.665.509),,10.0,-39853665509.0,-39853665509.0
140,140,140,IV. Hàng tồn kho,11,3.798.280.395.092,2.288.377.116.056,,11.0,3798280395092.0,2288377116056.0
141,141,141,1. Hàng tồn kho,11,3.798.280.395.092,2.288.377.116.056,,11.0,3798280395092.0,2288377116056.0
150,150,150,V. Tài sản ngắn hạn khác,,95.205.551.682,95.605.920.358,,,95205551682.0,95605920358.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,1.648.025.808,6.477.072.028,,12.0,1648025808.0,6477072028.0
152,152,152,2. Thuế GTGT được khấu trừ,20,93.517.128.257,88.519.265.861,,20.0,93517128257.0,88519265861.0
153,153,153,3. Thuế và các khoản phải thu Nhà nước khác,20,40.397.617,609.582.469,,20.0,40397617.0,609582469.0
