row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Hải Phát Thủ Đô,Công ty Hải Phát Thủ Đô,Công ty Hải Phát Thủ Đô,Công ty liên quan của thành viên Hội đồng Quản trị,Phải thu dịch vụ môi giới Đã thu tiền phí dịch vụ môi giớiChi phí chuyển nhượng cần hộCho vayTiền đã nhận theo biên bản thỏa thuậnPhải thu theo hợp đồng chuyển nhượngBù trừ công nợ phải thu phí dịch vụ với thu hộ phải trảPhải thu phí dịch vụ và quản lýPhí dịch vụ và quản lý đã thuPhải trả phí dịch vụ thu hộPhí dịch vụ thu hộ đã trảBù trừ công nợ phải trả với phải thu phí dịch vụPhải trả tiền thuê mặt bằngPhải thu lãi vayChuyển tiền góp vốn,19.568.639.79316.878.086.95332.476.427.3942.000.000.000-340.082.59013.939.163.75114.631.373.28810.270.998.13910.683.550.8112.843.274.018633.867.7831.044.166.66630.000.000.000,20.274.129.5865.400.521.430-16.355.465.698202.200.220.000202.200.220.00019.194.504.01516.863.006.45113.532.798.04712.733.583.582-1.281.769.340854.000.00050.000.000.000,,,,
Ông Trần Quốc Tấn,Công ty Hải Phát Thủ Đô > Ông Trần Quốc Tấn,Ông Trần Quốc Tấn,Bên liên quan của thành viên HĐQT,Nhận tiền mua trái phiếu,20.000.000.000,-,,,20000000000.0,
Bà Trần Thùy Anh,Công ty Hải Phát Thủ Đô > Bà Trần Thùy Anh,Bà Trần Thùy Anh,Bên liên quan của thành viên chủ chốt (đến ngày 20 tháng 4 năm 2020),Chuyển nhượng vốn góp Tiền chuyển nhượng góp vốn đã thu,-,115.000.000.000115.000.000.000,,,,1.15000000000115e+23
Ông Lê Việt Dũng,Công ty Hải Phát Thủ Đô > Ông Lê Việt Dũng,Ông Lê Việt Dũng,Thành viên HĐQT,Chuyển nhượng vốn góp Tiền chuyển nhượng góp vốn đã thu,-,5.000.000.0005.000.000.000,,,,5.0000000005e+19
Ông Đỗ Quý Hải,Công ty Hải Phát Thủ Đô > Ông Đỗ Quý Hải,Ông Đỗ Quý Hải,Chủ tịch HĐQT,Chi phí mua tài sản phải trảChi phí mua tài sản đã trả,-,6.500.000.0006.500.000.000,,,,6.50000000065e+19
Bà Trần Thị Thái Bình,Công ty Hải Phát Thủ Đô > Bà Trần Thị Thái Bình,Bà Trần Thị Thái Bình,Cá nhân liên quan của thành viên chủ chốt,Nhận tiền đi vay Hoàn trả tiền vay,14.695.991.46364.695.991.463,50.000.000.000-,,,1.469599146364696e+21,
Ông Đình Thế Quỳnh,Công ty Hải Phát Thủ Đô > Ông Đình Thế Quỳnh,Ông Đình Thế Quỳnh,Thành viên chủ chốt của công ty con,Hoàn trả tiền vay Cho vay vốn Lãi vay phải thu Lãi vay đã thu,35.000.000.00011.800.000.000775.657.534537.197.260,-,,,3.5000000000118e+39,
