row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả kinh doanh hợp nhất,Báo cáo kết quả kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả kinh doanh hợp nhất,numeric__Báo cáo kết quả kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
"Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ","Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ","Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ",11.725.845.926,5.732.800.026,5.993.045.900,(919.437.680),11725845926.0,5732800026.0,5993045900.0,-919437680.0
"Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ","Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ","Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ",1.858.356.164,-,1.858.356.164,-,1858356164.0,,1858356164.0,
"Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ","Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ","Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ",301.719.351,-,301.719.351,-,301719351.0,,301719351.0,
"Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ","Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ","Tài sản thuế thu nhập hoãn lạiChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công tyChi phí lãi vay liên quan tới dự án bất động sản chưa bàn giaoThuế TNDN tạm tính cho các khoản thanh toán trước tiền mua căn hộ, biệt thư của khách hàngChi phí dự án chưa được trừ",-,-,1.389.611.370,-,,,1389611370.0,
Thuế thu nhập hoãn lại phải trảChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công ty,Thuế thu nhập hoãn lại phải trảChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công ty,Thuế thu nhập hoãn lại phải trảChênh lệch tạm thời liên quan lợi nhuận chưa thực hiện của các giao dịch nội bộ trong Nhóm Công ty,(4.156.661.737),(3.990.444.510),(166.217.227),(463.861.320),-4156661737.0,-3990444510.0,-166217227.0,-463861320.0
Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,9.729.259.704,1.742.355.516,,,9729259704.0,1742355516.0,,
Thu nhập/(chi phí) thuế thu nhập doanh nghiệp hoãn lại,Thu nhập/(chi phí) thuế thu nhập doanh nghiệp hoãn lại,Thu nhập/(chi phí) thuế thu nhập doanh nghiệp hoãn lại,,,9.376.515.558,(1.383.299.000),,,9376515558.0,-1383299000.0
