row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Doanh thu nhận trước từ hoạt động cho thuê,Ngắn hạn > Doanh thu nhận trước từ hoạt động cho thuê,Doanh thu nhận trước từ hoạt động cho thuê,14.958.957.984,13.823.465.534,14958957984.0,13823465534.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,14.958.957.984,13.823.465.534,14958957984.0,13823465534.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Doanh thu nhận trước từ hoạt động cho thuê,Dài hạn > Doanh thu nhận trước từ hoạt động cho thuê,Doanh thu nhận trước từ hoạt động cho thuê,3.908.393.232,4.342.659.144,3908393232.0,4342659144.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,3.908.393.232,4.342.659.144,3908393232.0,4342659144.0
