row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,1.715.858.901,24.979.744.046,1715858901.0,24979744046.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,633.005.709.575,378.117.790.101,633005709575.0,378117790101.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,-,200.000.000.000,,200000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,634.721.568.476,603.097.534.147,634721568476.0,603097534147.0
