row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,229.648.026.321,194.625.426.154,229648026321.0,194625426154.0
Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,Chi phí phát hành trái phiếu phân bổ,17.295.781.439,16.263.489.840,17295781439.0,16263489840.0
Lỗ từ chuyển nhượng cổ phần,Lỗ từ chuyển nhượng cổ phần,Lỗ từ chuyển nhượng cổ phần,-,3.845.513.605,,3845513605.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,246.943.807.760,214.734.429.599,246943807760.0,214734429599.0
