row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Cho vay ngắn hạn các bên khác (*),Ngắn hạn > Cho vay ngắn hạn các bên khác (*),Cho vay ngắn hạn các bên khác (*),10.000.000.000,68.400.000.000,10000000000.0,68400000000.0
Cho vay ngắn hạn các bên liên quan,Ngắn hạn > Cho vay ngắn hạn các bên liên quan,Cho vay ngắn hạn các bên liên quan,-,179.300.000.000,,179300000000.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,10.000.000.000,247.700.000.000,10000000000.0,247700000000.0
