row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,128.395.083.718,44.384.173.361,128395083718.0,44384173361.0
Thuế TNDN trích thiếu trong những năm trước,Thuế TNDN trích thiếu trong những năm trước,Thuế TNDN trích thiếu trong những năm trước,282.730.412,1.286.695.438,282730412.0,1286695438.0
(Thu nhập)/chi phí thuế TNDN hoãn lại,(Thu nhập)/chi phí thuế TNDN hoãn lại,(Thu nhập)/chi phí thuế TNDN hoãn lại,(9.376.515.558),1.383.299.000,-9376515558.0,1383299000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,119.301.298.572,47.054.167.799,119301298572.0,47054167799.0
