row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.051.843.415.488,3.757.583.714.943,,,6051843415488.0,3757583714943.0
310,310,310,I. Nợ ngắn hạn,,3.516.505.767.711,2.557.753.904.340,,,3516505767711.0,2557753904340.0
311,311,311,1. Phải trả người bán ngắn hạn,19.1,201.232.319.515,505.049.404.642,,191.0,201232319515.0,505049404642.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19.2,27.826.390.778,65.956.710.864,,192.0,27826390778.0,65956710864.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,456.439.832.374,143.487.717.979,,20.0,456439832374.0,143487717979.0
314,314,314,4. Phải trả người lao động,,9.484.070.171,22.313.356.207,,,9484070171.0,22313356207.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,140.328.471.405,157.315.648.093,,21.0,140328471405.0,157315648093.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,22,14.958.957.984,13.823.465.534,,22.0,14958957984.0,13823465534.0
319,319,319,7. Phải trả ngắn hạn khác,23,269.259.039.446,146.429.974.290,,23.0,269259039446.0,146429974290.0
320,320,320,8. Vay ngắn hạn,24,2.345.422.805.131,1.472.170.219.171,,24.0,2345422805131.0,1472170219171.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",25,51.553.880.907,31.207.407.560,,25.0,51553880907.0,31207407560.0
330,330,330,II. Nợ dài hạn,,2.535.337.647.777,1.199.829.810.603,,,2535337647777.0,1199829810603.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,22,3.908.393.232,4.342.659.144,,22.0,3908393232.0,4342659144.0
337,337,337,2. Phải trả dài hạn khác,23,180.296.348.737,223.442.610.180,,23.0,180296348737.0,223442610180.0
338,338,338,3. Vay dài hạn,24,2.346.976.244.071,968.054.096.769,,24.0,2346976244071.0,968054096769.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,34.2,4.156.661.737,3.990.444.510,,342.0,4156661737.0,3990444510.0
