row_label_raw,row_label_full,Các bên liên quan,Giao dịch,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023 VND,numeric__Giao dịch,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 VND,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023 VND
Công ty con (tiếp theo),Công ty con (tiếp theo),Công ty con (tiếp theo),Công ty con (tiếp theo),Công ty con (tiếp theo),Công ty con (tiếp theo),,,
BVF,Công ty con (tiếp theo) > BVF,BVF,Lợi nhuận được nhậnDoanh thu dịch vụ CNTTDoanh thu cho thuê văn phòng,66.695.000.0001.424.623.5224.062.576.000,70.218.000.0001.417.483.8254.062.576.000,,6.669500000014246e+30,7.021800000014175e+30
BVIF,Công ty con (tiếp theo) > BVIF,BVIF,Cổ tức được nhận,35.700.000.000,42.000.000.000,,35700000000.0,42000000000.0
BVSC,BVSC,BVSC,"Cổ tức được nhậnDoanh thu dịch vụ CNTTPhi lưu kýPhí giao dịch chứng khoán,quản lý cổ đôngPhí tư vấn tổ chức đại hội cổ đôngDoanh thu cho thuê văn phòng",34.624.954.40053.916.833(232.768.051)(170.096.991)(300.000.000)10.171.046.400,43.281.193.000120.946.774(201.582.270)(197.936.356)(100.000.000)6.161.904.000,,,
BVInvest,BVInvest,BVInvest,Lợi nhuận được nhậnDoanh thu cho thuê văn phòng và khai thác bãi xeDoanh thu dịch vụ CNTTPhi quản lý tòa nhà và thủ lao ủy thác cho thuê văn phòngChi phí sửa chữa và các dịch vụ khácChi phí năng lượng,5.645.000.00074.508.396.104209.281.983(6.951.817.742)(2.862.048.436)(1.584.441.906),10.034.000.00073.599.258.600264.036.944(5.870.980.416)(1.847.671.910)(1.348.185.339),,,
