row_label_raw,row_label_full,Mã số,TÀI SẢN,Diễn giải,Ngày 31 tháng 12 năm 2023 (số liệu đã trình bày),Điều chỉnh,Ngày 31 tháng 12 năm 2023 (trình bày lại),numeric__TÀI SẢN,numeric__Diễn giải,numeric__Ngày 31 tháng 12 năm 2023 (số liệu đã trình bày),numeric__Điều chỉnh,numeric__Ngày 31 tháng 12 năm 2023 (trình bày lại)
100,100,100,A. TÀI SẢN NGẢN HẠN,,4.142.057.407.889,32.493.213,4.142.089.901.102,,,4142057407889.0,32493213.0,4142089901102.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.277.029.042.637,224.850.000,1.277.253.892.637,,,1277029042637.0,224850000.0,1277253892637.0
136,136,136,3. Phải thu ngắn hạn khác,[1],4.906.890.806,224.850.000,5.131.740.806,,,4906890806.0,224850000.0,5131740806.0
150,150,150,IV. Tài sản ngắn hạn khác,,47.486.580.855,(192.356.787),47.294.224.068,,,47486580855.0,-192356787.0,47294224068.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,[2],4.998.425.502,(192.356.787),4.806.068.715,,,4998425502.0,-192356787.0,4806068715.0
270,270,270,TỔNG CỘNG TÀI SẢN,,17.871.601.243.266,32.493.213,17.871.633.736.479,,,17871601243266.0,32493213.0,17871633736479.0
