row_label_raw,row_label_full,Tên đơn vị,Địa chỉ,Hoạt động chính,numeric__Địa chỉ,numeric__Hoạt động chính
Trung tâm Đào tạo Bảo Việt,Trung tâm Đào tạo Bảo Việt,Trung tâm Đào tạo Bảo Việt,"8 Lê Thái Tổ, Phường Hàng Trống, Quận Hoàn Kiếm, Hà Nội",Dịch vụ đào tạo,,
Chi nhánh Trung tâm Công nghệ Thông tin Tập đoàn Bảo Việt,Chi nhánh Trung tâm Công nghệ Thông tin Tập đoàn Bảo Việt,Chi nhánh Trung tâm Công nghệ Thông tin Tập đoàn Bảo Việt,"71 Ngô Sỹ Liên, phường Văn Miếu, quận Đồng Đa, Hà Nội","Cung cấp dịch vụ công nghệ thông tin, bán buôn phần mềm và phần cứng",,
Ban Quản lý Dự án Đầu tư Xây dựng các công trình Bảo Việt (“PMU”) (*),Ban Quản lý Dự án Đầu tư Xây dựng các công trình Bảo Việt (“PMU”) (*),Ban Quản lý Dự án Đầu tư Xây dựng các công trình Bảo Việt (“PMU”) (*),"71 Ngô Sỹ Liên, phường Văn Miếu, quận Đồng Đa, Hà Nội",Xây dựng và Quản lý Dự án,,
