row_label_raw,row_label_full,col_0,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > Số ngàyquá hạn,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2017 > Giá gốcVND,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2017 > Giá trị cóthể thu hồiVND,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2017 > Dự phòngVND,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > Số ngàyquá hạn_1,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2017 > Giá gốcVND,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2017 > Giá trị cóthể thu hồiVND,Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2017 > Dự phòngVND,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > Số ngàyquá hạn,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2017 > Giá gốcVND,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2017 > Giá trị cóthể thu hồiVND,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 31/12/2017 > Dự phòngVND,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > Số ngàyquá hạn_1,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2017 > Giá gốcVND,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2017 > Giá trị cóthể thu hồiVND,numeric__Mẫu B 09 – DN/HN(Ban hành theo Thông tư số 202/2014/TT-BTCngày 22/12/2014 của Bộ Tài chính) > 1/1/2017 > Dự phòngVND
Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,,,,,,,,
Công ty TNHH Chế biến và xuất nhậpkhẩu Thủy hải sản Việt Hải,Nợ quá hạn > Công ty TNHH Chế biến và xuất nhậpkhẩu Thủy hải sản Việt Hải,Công ty TNHH Chế biến và xuất nhậpkhẩu Thủy hải sản Việt Hải,4 – 5 năm,982.302.147,-,982.302.147,3 – 4 năm,982.302.147,-,982.302.147,,982302147.0,,982302147.0,,982302147.0,,982302147.0
Công ty Cổ phần Nuôi trồng và chế biếnThủy sản Mỏ Ó Sóc Trăng,Nợ quá hạn > Công ty Cổ phần Nuôi trồng và chế biếnThủy sản Mỏ Ó Sóc Trăng,Công ty Cổ phần Nuôi trồng và chế biếnThủy sản Mỏ Ó Sóc Trăng,4 – 5 năm,771.913.390,-,771.913.390,3 – 4 năm,771.913.390,-,771.913.390,,771913390.0,,771913390.0,,771913390.0,,771913390.0
Công ty TNHH Thanh Bình,Nợ quá hạn > Công ty TNHH Thanh Bình,Công ty TNHH Thanh Bình,4 – 5 năm,209.324.000,-,209.324.000,3 – 4 năm,209.324.000,-,209.324.000,,209324000.0,,209324000.0,,209324000.0,,209324000.0
,,,,1.963.539.537,-,1.963.539.537,,1.963.539.537,-,1.963.539.537,,1963539537.0,,1963539537.0,,1963539537.0,,1963539537.0
Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Nợ quá hạn > Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,Trong đó:Dự phòng phải thu khó đòi – ngắn hạn,,,,1.963.539.537,,,,1.963.539.537,,,,1963539537.0,,,,1963539537.0
Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,Không có biến động dự phòng nợ phải thu khó đòi trong năm.,,,,,,,,
