row_label_raw,row_label_full,Đầu tư nằm giữ đến ngày đáo hạn – ngắn hạn,31/12/2017VND,1/1/2017VND,numeric__31/12/2017VND,numeric__1/1/2017VND
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,225.038.932.350,488.343.136.562,225038932350.0,488343136562.0
Đầu tư nằm giữ đến ngày đáo hạn – dài hạn,Đầu tư nằm giữ đến ngày đáo hạn – dài hạn,Đầu tư nằm giữ đến ngày đáo hạn – dài hạn,,,,
Tiền gửi có kỳ hạn,Đầu tư nằm giữ đến ngày đáo hạn – dài hạn > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,7.500.000.000,-,7500000000.0,
Trái phiếu ngân hàng,Đầu tư nằm giữ đến ngày đáo hạn – dài hạn > Trái phiếu ngân hàng,Trái phiếu ngân hàng,5.000.000.000,-,5000000000.0,
,,,12.500.000.000,-,12500000000.0,
