row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2017 VND,1/1/2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__1/1/2017 VND
Tài sản dài hạn(\( 200 = 210 + 220 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 240 + 250 + 260 \)),Tài sản dài hạn(\( 200 = 210 + 220 + 240 + 250 + 260 \)),200,,1.478.394.377.372,1.556.527.182.793,200.0,,1478394377372.0,1556527182793.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,14.605.161.928,14.679.129.385,210.0,,14605161928.0,14679129385.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,9(b),14.605.161.928,14.679.129.385,216.0,,14605161928.0,14679129385.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,978.811.612.445,1.155.868.294.915,220.0,,978811612445.0,1155868294915.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,12,919.358.028.497,1.012.399.861.022,221.0,12.0,919358028497.0,1012399861022.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,2.087.248.831.678,2.023.290.962.863,222.0,,2087248831678.0,2023290962863.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(1.167.890.803.181),(1.010.891.101.841),223.0,,-1167890803181.0,-1010891101841.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,13,59.453.583.948,143.468.433.893,227.0,13.0,59453583948.0,143468433893.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,71.253.107.385,160.022.278.537,228.0,,71253107385.0,160022278537.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(11.799.523.437),(16.553.844.644),229.0,,-11799523437.0,-16553844644.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,157.518.936.138,160.575.227.654,240.0,,157518936138.0,160575227654.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,14,157.518.936.138,160.575.227.654,242.0,14.0,157518936138.0,160575227654.0
Các khoản đầu tư tài chính dài hạn,Các khoản đầu tư tài chính dài hạn,Các khoản đầu tư tài chính dài hạn,250,,121.167.019.076,108.900.000.000,250.0,,121167019076.0,108900000000.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,6(c),101.667.019.076,101.900.000.000,252.0,,101667019076.0,101900000000.0
Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,Đầu tư góp vốn vào đơn vị khác,253,6(c),7.000.000.000,7.000.000.000,253.0,,7000000000.0,7000000000.0
Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,255,6(b),12.500.000.000,-,255.0,,12500000000.0,
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,206.291.647.785,116.504.530.839,260.0,,206291647785.0,116504530839.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,15,174.659.711.634,83.453.964.843,261.0,15.0,174659711634.0,83453964843.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,16,30.344.896.465,28.674.630.610,262.0,16.0,30344896465.0,28674630610.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,269,17,1.287.039.686,4.375.935.386,269.0,17.0,1287039686.0,4375935386.0
TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),270,,9.510.286.653.759,8.189.815.418.602,270.0,,9510286653759.0,8189815418602.0
