row_label_raw,row_label_full,col_0,Chi phí đấttrả trướcVND,Công cụ vàdụng cụVND,TổngVND,numeric__Chi phí đấttrả trướcVND,numeric__Công cụ vàdụng cụVND,numeric__TổngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,45.641.645.219,37.812.319.624,83.453.964.843,45641645219.0,37812319624.0,83453964843.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.154.364.779,33.029.833.828,34.184.198.607,1154364779.0,33029833828.0,34184198607.0
Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,18.272.135.154,-,18.272.135.154,18272135154.0,,18272135154.0
Chuyển từ tài sản cố định vô hình,Chuyển từ tài sản cố định vô hình,Chuyển từ tài sản cố định vô hình,80.245.793.628,-,80.245.793.628,80245793628.0,,80245793628.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(3.169.480.152),(38.326.900.446),(41.496.380.598),-3169480152.0,-38326900446.0,-41496380598.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,142.144.458.628,32.515.253.006,174.659.711.634,142144458628.0,32515253006.0,174659711634.0
