row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,387.040.153.072,650.053.308.949,,,387040153072.0,650053308949.0
02,02,02,Khấu hao tài sản cố định (bao gồm phân bổ lợi thể thương mại),,22.289.233.809,12.511.091.496,,,22289233809.0,12511091496.0
03,03,03,Các khoản dự phòng,,6.776.684.837,4.711.507.469,,,6776684837.0,4711507469.0
05,05,05,Lãi từ hoạt động đầu tư,,(115.901.261.302),(75.677.799.608),,,-115901261302.0,-75677799608.0
06,06,06,Chi phí lãi vay (bao gồm chi phí phát hành trái phiếu phân bổ trong năm),25,209.219.625.749,144.653.328.081,,25.0,209219625749.0,144653328081.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đối vốn lưu động,,509.424.436.165,736.251.436.387,,,509424436165.0,736251436387.0
09,09,09,(Tăng)/giảm các khoản phải thu,,(474.605.561.140),(1.159.989.484.722),,,-474605561140.0,-1159989484722.0
10,10,10,Giảm hàng tồn kho,,358.284.651.554,269.105.556.648,,,358284651554.0,269105556648.0
11,11,11,Tăng/(giảm) các khoản phải trả,,1.835.756.550.408,(128.578.369.499),,,1835756550408.0,-128578369499.0
12,12,12,(Tăng)/giảm chi phí trả trước,,(121.477.759.084),(248.061.443.284),,,-121477759084.0,-248061443284.0
14,14,14,Tiền lãi vay đã trả,,(265.506.024.176),(121.792.883.016),,,-265506024176.0,-121792883016.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(132.110.169.306),(107.823.967.804),,,-132110169306.0,-107823967804.0
20,20,20,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,,1.709.766.124.421,(760.889.155.290),,,1709766124421.0,-760889155290.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",,(304.649.141.564),(612.715.830.068),,,-304649141564.0,-612715830068.0
22,22,22,"Tiền thu do thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",,1.505.318.182,-,,,1505318182.0,
23,23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(432.900.000.000),(491.200.000.000),,,-432900000000.0,-491200000000.0
24,24,24,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,211.762.603.806,232.148.217.427,,,211762603806.0,232148217427.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(45.940.000.000),(28.969.949.156),,,-45940000000.0,-28969949156.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,213.020.835.283,414.000.000.000,,,213020835283.0,414000000000.0
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,32.106.515.465,21.246.780.897,,,32106515465.0,21246780897.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(325.093.868.828),(465.490.780.900),,,-325093868828.0,-465490780900.0
