row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnKinh doanh Địa ốc Văn Phú,Công ty Cổ phầnKinh doanh Địa ốc Văn Phú,Công ty Cổ phầnKinh doanh Địa ốc Văn Phú,Công ty liên kết,Mua dịch vụ,31.035.852.773,41.058.514.156,,,31035852773.0,41058514156.0
Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty TNHH BT Hà Đông,Công ty liên doanh,Góp vốn,1.500.000.000,24.393.635.000,,,1500000000.0,24393635000.0
Công ty Cổ phần Đầu tư - Kinh doanh Bất động sản Trần Việt,Công ty Cổ phần Đầu tư - Kinh doanh Bất động sản Trần Việt,Công ty Cổ phần Đầu tư - Kinh doanh Bất động sản Trần Việt,Công ty liên kết,Góp vốn,27.440.000.000,-,,,27440000000.0,
Công ty Cổ phần Abey Holdings,Công ty Cổ phần Abey Holdings,Công ty Cổ phần Abey Holdings,Cùng thành viên Hội đồng Quản trị,Chuyển nhượng vốn điều lệ Công ty TNHH Đầu tư Côn Khương,157.500.000.000,-,,,157500000000.0,
Công ty Cổ phần Đầu tư Văn Phú – Land,Công ty Cổ phần Đầu tư Văn Phú – Land,Công ty Cổ phần Đầu tư Văn Phú – Land,Cùng thành viên Ban Tổng Giám đốc,Trả lại tiền nhận góp vốn hợp tác đầu tư,19.538.000.000,-,,,19538000000.0,
Công ty Cổ phần In và Văn hóa phẩm,Công ty Cổ phần In và Văn hóa phẩm,Công ty Cổ phần In và Văn hóa phẩm,Công ty liên kết,Phân chia lợi nhuận theo hợp đồng hợp tác đầu tư,6.585.443.496,9.949.526.561,,,6585443496.0,9949526561.0
Công ty Cổ phần In và Văn hóa phẩm,Công ty Cổ phần In và Văn hóa phẩm,Công ty Cổ phần In và Văn hóa phẩm,Công ty liên kết,Trả tiền phân chia lợi nhuận theo hợp đồng hợp tác đầu tư,27.000.000.000,-,,,27000000000.0,
Công ty Cổ phần In và Văn hóa phẩm,Công ty Cổ phần In và Văn hóa phẩm,Công ty Cổ phần In và Văn hóa phẩm,Công ty liên kết,Trả lại tiền nhận góp vốn hợp tác đầu tư,19.017.200.000,-,,,19017200000.0,
