row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí môi giới và hỗ trợ lãi suất cho người mua bất động sản,Chi phí bán hàng > Chi phí môi giới và hỗ trợ lãi suất cho người mua bất động sản,Chi phí môi giới và hỗ trợ lãi suất cho người mua bất động sản,51.068.492.387,15.428.005.523,51068492387.0,15428005523.0
Chi phí bằng tiền khác,Chi phí bán hàng > Chi phí bằng tiền khác,Chi phí bằng tiền khác,26.987.968.585,14.123.838.888,26987968585.0,14123838888.0
TỔNG CỘNG,Chi phí bán hàng > TỔNG CỘNG,TỔNG CỘNG,78.056.460.972,29.551.844.411,78056460972.0,29551844411.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí nhân viên quản lý,Chi phí quản lý doanh nghiệp > Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,46.978.739.244,40.748.184.378,46978739244.0,40748184378.0
"Chi phí công cụ, dụng cụ, đồ dùng văn phòng","Chi phí quản lý doanh nghiệp > Chi phí công cụ, dụng cụ, đồ dùng văn phòng","Chi phí công cụ, dụng cụ, đồ dùng văn phòng",22.783.844.477,12.166.838.495,22783844477.0,12166838495.0
Chi phí khấu hao tài sản cố định và phân bổ lợi thể thương mại,Chi phí quản lý doanh nghiệp > Chi phí khấu hao tài sản cố định và phân bổ lợi thể thương mại,Chi phí khấu hao tài sản cố định và phân bổ lợi thể thương mại,5.933.295.494,10.673.472.770,5933295494.0,10673472770.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,15.071.946.808,12.875.464.700,15071946808.0,12875464700.0
Chi phí bằng tiền khác,Chi phí quản lý doanh nghiệp > Chi phí bằng tiền khác,Chi phí bằng tiền khác,31.906.361.205,16.403.895.721,31906361205.0,16403895721.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,122.674.187.228,92.867.856.064,122674187228.0,92867856064.0
