row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,90.866.910.682,140.112.679.122,90866910682.0,140112679122.0
Điều chỉnh chi phí thuế TNDN năm trước theo Nghi định số 68/2020/NĐ-CP (*),Điều chỉnh chi phí thuế TNDN năm trước theo Nghi định số 68/2020/NĐ-CP (*),Điều chỉnh chi phí thuế TNDN năm trước theo Nghi định số 68/2020/NĐ-CP (*),(10.354.390.247),-,-10354390247.0,
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,117.776.183,-,117776183.0,
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(393.925.878),(944.773.344),-393925878.0,-944773344.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,80.236.370.740,139.167.905.778,80236370740.0,139167905778.0
