row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Văn Phú - Land,Cùng thành viên ban Tổng Giám đốc,Nhận góp vốn hợp tác đầu tư,-,19.538.000.000,numeric__Cùng thành viên ban Tổng Giám đốc,numeric__Nhận góp vốn hợp tác đầu tư,numeric__-,numeric__19.538.000.000
Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn PhúHội đồng Quản trị và Ban kiểm soát,Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn PhúHội đồng Quản trị và Ban kiểm soát,Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn PhúHội đồng Quản trị và Ban kiểm soát,Công ty liên kết,Nhận góp vốn hợp tác đầu tư,1.461.684.636,1.461.684.636,,,1461684636.0,1461684636.0
Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn PhúHội đồng Quản trị và Ban kiểm soát,Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn PhúHội đồng Quản trị và Ban kiểm soát,Công ty Cổ phần Đầu tư và Phát triển Thương mại Văn PhúHội đồng Quản trị và Ban kiểm soát,Công ty liên kết,Phải trả thù lao,198.000.000,207.000.000,,,198000000.0,207000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,1.659.684.636,21.206.684.636,,,1659684636.0,21206684636.0
