row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.745.309.358.118,6.281.177.275.026,,,6745309358118.0,6281177275026.0
310,310,310,I. Nợ ngắn hạn,,4.097.496.070.262,3.501.093.640.894,,,4097496070262.0,3501093640894.0
311,311,311,1. Phải trả người bán ngắn hạn,17.1,292.906.773.789,340.523.306.020,,171.0,292906773789.0,340523306020.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17.2,1.713.379.477.818,647.325.183.976,,172.0,1713379477818.0,647325183976.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,18,149.944.129.198,128.967.914.352,,18.0,149944129198.0,128967914352.0
314,314,314,4. Phải trả người lao động,,17.381.250.552,12.900.171.768,,,17381250552.0,12900171768.0
315,315,315,5. Chỉ phí phải trả ngắn hạn,19,428.973.326.437,464.839.993.097,,19.0,428973326437.0,464839993097.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,2.419.620.186,831.625.709,,,2419620186.0,831625709.0
319,319,319,7. Phải trả ngắn hạn khác,20,180.161.139.926,185.324.603.373,,20.0,180161139926.0,185324603373.0
320,320,320,8. Vay ngắn hạn,21,1.272.254.668.888,1.695.358.189.698,,21.0,1272254668888.0,1695358189698.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,-,1.941.159.692,,,,1941159692.0
322,322,322,"10. Quỹ khen thưởng, phúc lợi",,40.075.683.468,23.081.493.209,,,40075683468.0,23081493209.0
330,330,330,II. Nợ dài hạn,,2.647.813.287.856,2.780.083.634.132,,,2647813287856.0,2780083634132.0
337,337,337,1. Phải trả dài hạn khác,20,879.615.033.227,210.736.074.084,,20.0,879615033227.0,210736074084.0
338,338,338,2. Vay dài hạn,21,1.764.608.029.283,2.566.577.212.271,,21.0,1764608029283.0,2566577212271.0
342,342,342,3. Dự phòng phải trả dài hạn,,3.590.225.346,2.770.347.777,,,3590225346.0,2770347777.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,2.958.224.475.647,2.691.167.830.619,,,2958224475647.0,2691167830619.0
410,410,410,I. Vốn chủ sở hữu,22,2.958.224.475.647,2.691.167.830.619,,22.0,2958224475647.0,2691167830619.0
411,411,411,1. Vốn cổ phần,,1.999.999.000.000,1.600.000.000.000,,,1999999000000.0,1600000000000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,1.999.999.000.000,1.600.000.000.000,,,1999999000000.0,1600000000000.0
418,418,418,2. Quỹ đầu tư phát triển,,15.177.859.740,15.177.859.740,,,15177859740.0,15177859740.0
420,420,420,3. Quỹ khác thuộc vốn chủ sở hữu,,7.588.929.869,7.588.929.869,,,7588929869.0,7588929869.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,735.366.093.186,851.463.063.516,,,735366093186.0,851463063516.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,434.444.063.516,345.187.654.292,,,434444063516.0,345187654292.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,300.922.029.670,506.275.409.224,,,300922029670.0,506275409224.0
429,429,429,5. Lợi ích cổ đông không kiểm soát,22.1,200.092.592.852,216.937.977.494,,221.0,200092592852.0,216937977494.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,9.703.533.833.755,8.972.345.105.645,,,9703533833755.0,8972345105645.0
