row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",88.063.805.418,60.644.308.875,88063805418.0,60644308875.0
Lãi bán khoản đầu tư (i),Lãi bán khoản đầu tư (i),Lãi bán khoản đầu tư (i),16.852.962.290,-,16852962290.0,
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,2.160.000.000,-,2160000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,107.076.767.708,60.644.308.875,107076767708.0,60644308875.0
