row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,,
- Công ty Cổ phần Hawee cơ điện,Phải trả cho người bán > - Công ty Cổ phần Hawee cơ điện,- Công ty Cổ phần Hawee cơ điện,31.880.803.661,-,31880803661.0,
- Công ty Cổ phần Đầu tư Xuân Phúc,Phải trả cho người bán > - Công ty Cổ phần Đầu tư Xuân Phúc,- Công ty Cổ phần Đầu tư Xuân Phúc,12.452.877.131,44.346.733.525,12452877131.0,44346733525.0
- Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,Phải trả cho người bán > - Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,- Công ty TNHH Thương mại và Xây dựng Hà Quỳnh,-,40.030.097.600,,40030097600.0
- Công ty Cổ phần Xây dựng Coteccons,Phải trả cho người bán > - Công ty Cổ phần Xây dựng Coteccons,- Công ty Cổ phần Xây dựng Coteccons,14.570.181.897,37.134.023.131,14570181897.0,37134023131.0
- Các nhà cung cấp khác,Phải trả cho người bán > - Các nhà cung cấp khác,- Các nhà cung cấp khác,228.144.946.776,213.232.207.762,228144946776.0,213232207762.0
Phải trả cho các bên liên quan(Thuyết minh số 30),Phải trả cho người bán > Phải trả cho các bên liên quan(Thuyết minh số 30),Phải trả cho các bên liên quan(Thuyết minh số 30),5.857.964.324,5.780.244.002,5857964324.0,5780244002.0
TỔNG CỘNG,Phải trả cho người bán > TỔNG CỘNG,TỔNG CỘNG,292.906.773.789,340.523.306.020,292906773789.0,340523306020.0
