row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,57.587.012.050,21.059.742.363,57587012050.0,21059742363.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,483.434.383.799,72.487.206.842,483434383799.0,72487206842.0
Các khoản tương đương tiền (**),Các khoản tương đương tiền (**),Các khoản tương đương tiền (**),489.530.496.056,556.953.449.412,489530496056.0,556953449412.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.030.551.891.905,650.500.398.617,1030551891905.0,650500398617.0
