row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn bắt động sản đã chuyển nhượng,Giá vốn bắt động sản đã chuyển nhượng,Giá vốn bắt động sản đã chuyển nhượng,1.370.749.857.432,1.867.100.614.160,1370749857432.0,1867100614160.0
Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,Giá vốn dịch vụ cung cấp,79.141.377.379,18.645.575.617,79141377379.0,18645575617.0
Giá vốn hàng hóa đã bán,Giá vốn hàng hóa đã bán,Giá vốn hàng hóa đã bán,28.604.401.969,-,28604401969.0,
Giá vốn khác,Giá vốn khác,Giá vốn khác,3.193.195.033,338.359.888.752,3193195033.0,338359888752.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.481.688.831.813,2.224.106.078.529,1481688831813.0,2224106078529.0
