row_label_raw,row_label_full,col_0,1/1/2019 > Giá trị ghi số và số có khả năng trả nợ Triệu VND,1/1/2019 > Tăng từ hợp nhất kinh doanh (Thuyết minh 5)Triệu VND,Biến động trong năm > TăngTriệu VND,Biến động trong năm > Hoàn trảTriệu VND,Biến động trong năm > Lãi chênh lệch tỷ giá hối đoái chưa thực hiệnTriệu VND,31/12/2019 > Giá trị ghi số và số có khả năng trả nợTriệu VND,numeric__1/1/2019 > Giá trị ghi số và số có khả năng trả nợ Triệu VND,numeric__1/1/2019 > Tăng từ hợp nhất kinh doanh (Thuyết minh 5)Triệu VND,numeric__Biến động trong năm > TăngTriệu VND,numeric__Biến động trong năm > Hoàn trảTriệu VND,numeric__Biến động trong năm > Lãi chênh lệch tỷ giá hối đoái chưa thực hiệnTriệu VND,numeric__31/12/2019 > Giá trị ghi số và số có khả năng trả nợTriệu VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,6.132.408,3.575.757,27.324.045,(23.733.617),(12.263),13.286.330,6132408.0,3575757.0,27324045.0,-23733617.0,-12263.0,13286330.0
Vay và trái phiếu dài hạn đến hạn trả,Vay và trái phiếu dài hạn đến hạn trả,Vay và trái phiếu dài hạn đến hạn trả,3.111.371,33.006,5.020.849,(3.111.371),-,5.053.855,3111371.0,33006.0,5020849.0,-3111371.0,,5053855.0
,,,9.243.779,3.608.763,32.344.894,(26.844.988),(12.263),18.340.185,9243779.0,3608763.0,32344894.0,-26844988.0,-12263.0,18340185.0
