row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích tại,Tỷ lệ lợi ích tại_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích tại,numeric__Tỷ lệ lợi ích tại_1
STT,STT,STT,Tên công ty,Hoạt động chính,Trụ sở,31/12/2019,1/1/2019,,,,,
3,STT > 3,3,Công ty TNHH Một Thành viên Masan Brewery PY (“MBPY”),(i) Sản xuất bia và nước giải khát,"Khu Công nghiệp Hòa Hiệp, Xã Hòa Hiệp Bắc, Huyện Đông Hòa, Tinh Phú Yên, Việt Nam","40,0%","57,1%",,,,0.4,0.5710000000000001
4,STT > 4,4,Công ty TNHH Một Thành viên Masan Brewery HG (“MBHG”),(i) Sản xuất bia và nước giải khát,"Khu Công nghiệp Sông Hậu, Xã Đông Phú, Huyện Châu Thành, Tinh Hậu Giang, Việt Nam","40,0%","57,1%",,,,0.4,0.5710000000000001
5,STT > 5,5,Công ty TNHH Một Thành viên Masan Brewery Distribution (“MBD”),(i) Kinh doanh bia và nước giải khát,"Tầng 10, Tòa nhà Central Plaza, 17 Lê Duẩn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","40,0%","57,1%",,,,0.4,0.5710000000000001
6,STT > 6,6,Công ty TNHH Masan Brewery MB (“MBMB”),(i) Sản xuất bia và nước giải khát,"Khu B, Khu Công nghiệp Nam Cẩm, Khu Kinh tế Đông Nam Nghệ An, Huyện Nghi Lộc, Tinh Nghệ An, Việt Nam","40,0%","57,1%",,,,0.4,0.5710000000000001
7,STT > 7,7,Công ty Cổ phần Hàng tiêu dùng Masan (“MSC”),(i) Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghệ, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","56,8%","81,5%",,,,0.568,0.815
8,STT > 8,8,Masan Consumer (Thailand) Limited (“MTH”),(i) Kinh doanh và phân phối,"Lầu 4, Số 83, Đường Amnuay Songkhram, Tiêu khu Tanon Nakornchaisri, Quận Dusit, Bangkok, Thái Lan","56,8%","81,5%",,,,0.568,0.815
9,STT > 9,9,Công ty TNHH Một Thành viên Thực phẩm Masan (“MSF”),(i) Kinh doanh và phân phối,"Tầng 12, Tòa nhà MPlaza Saigon, 39 Lê Duẩn, Phường Bến Nghệ, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","56,8%","81,5%",,,,0.568,0.815
