row_label_raw,row_label_full,STT,Tên công ty,Hoạt động chính,Trụ sở,Tỷ lệ lợi ích tại,Tỷ lệ lợi ích tại_1,numeric__Tên công ty,numeric__Hoạt động chính,numeric__Trụ sở,numeric__Tỷ lệ lợi ích tại,numeric__Tỷ lệ lợi ích tại_1
STT,STT,STT,Tên công ty,Hoạt động chính,Trụ sở,31/12/2019,1/1/2019,,,,,
52,STT > 52,52,Công ty TNHH Đầu tư Sản xuất Phát triển Nông nghiệp Vineco (“VinEco”),(iv) Nông nghiệp,"7 Đường Bằng Lăng 1, Khu Đô thị Sinh thái Vinhomes Riverside, Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội, Việt Nam","58,6%",-,,,,0.586,
53,STT > 53,53,Công ty TNHH Đầu tư Sản xuất và Phát triển Nông nghiệp VinEco – Tam Đảo (“VinEco Tam Đảo”),(iv) Nông nghiệp,"Thôn Cơ Quan, Thị trấn Gia Khánh, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam","52,2%",-,,,,0.522,
54,STT > 54,54,Công ty TNHH Nông nghiệp Đồng Nai – VinEco (“VinEco Đồng Nai”),(iv) Nông nghiệp,"Km số 13, Quốc Lộ 51, Áp Long Khánh 3, Xã Tam Phước, Thành phố Biên Hoà, Tỉnh Đồng Nai, Việt Nam","45,4%",-,,,,0.45399999999999996,
