row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,31/12/2019Triệu VND,1/1/2019Triệu VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__31/12/2019Triệu VND,numeric__1/1/2019Triệu VND
Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,VND,"5,5% - 9,6%",5.123.566,999.614,,,5123566.0,999614.0
Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,Khoản vay ngân hàng có đảm bảo,USD,"3,3% - 6,3%",1.260.626,1.658.760,,,1260626.0,1658760.0
Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,Khoản vay ngân hàng không đảm bảo,VND,"4,3% - 6,5%",6.172.138,3.474.034,,,6172138.0,3474034.0
Khoản vay từ các bên thứ ba không đảm bảo,Khoản vay từ các bên thứ ba không đảm bảo,Khoản vay từ các bên thứ ba không đảm bảo,VND,"9,0%",730.000,-,,0.09,730000.0,
,,,,,13.286.330,6.132.408,,,13286330.0,6132408.0
