row_label_raw,row_label_full,Số cổ phiếu phổ thông đã phát hành đầu năm,2019 > 1.163.149.548,2018 > 1.047.474.042,numeric__2019 > 1.163.149.548,numeric__2018 > 1.047.474.042
Ảnh hưởng của số cổ phiếu phổ thông đã phát hành bằng tiền,Ảnh hưởng của số cổ phiếu phổ thông đã phát hành bằng tiền,Ảnh hưởng của số cổ phiếu phổ thông đã phát hành bằng tiền,3.017.564,3.006.463,3017564.0,3006463.0
Ảnh hưởng của số cổ phiếu quỹ đã phát hành lại,Ảnh hưởng của số cổ phiếu quỹ đã phát hành lại,Ảnh hưởng của số cổ phiếu quỹ đã phát hành lại,-,27.399.709,,27399709.0
Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,1.166.167.112,1.077.880.214,1166167112.0,1077880214.0
