row_label_raw,row_label_full,col_0,Triệu VND,numeric__Triệu VND
Chi phí mua bằng tiền,Chi phí mua bằng tiền,Chi phí mua bằng tiền,(1.937.856),-1937856.0
Tài sán thuần tăng thêm,Tài sán thuần tăng thêm,Tài sán thuần tăng thêm,457.932,457932.0
Chênh lệch được ghi nhận trong lợi nhuận sau thuế chưa phân phối,Chênh lệch được ghi nhận trong lợi nhuận sau thuế chưa phân phối,Chênh lệch được ghi nhận trong lợi nhuận sau thuế chưa phân phối,(1.479.924),-1479924.0
