row_label_raw,row_label_full,col_0,TechcombankTriệu VND,CholimexTriệu VND,Thuận PhátTriệu VND,AbattoirTriệu VND,DonatracoTriệu VND,VissanTriệu VND,TổngTriệu VND,numeric__TechcombankTriệu VND,numeric__CholimexTriệu VND,numeric__Thuận PhátTriệu VND,numeric__AbattoirTriệu VND,numeric__DonatracoTriệu VND,numeric__VissanTriệu VND,numeric__TổngTriệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,12.918.583,249.392,7.893,6.752,10.701,2.135.490,15.328.811,12918583.0,249392.0,7893.0,6752.0,10701.0,2135490.0,15328811.0
Phần lãi/(lỗ) phát sinh sau ngày đầu tư được chia từ các công ty liên kết trong năm,Phần lãi/(lỗ) phát sinh sau ngày đầu tư được chia từ các công ty liên kết trong năm,Phần lãi/(lỗ) phát sinh sau ngày đầu tư được chia từ các công ty liên kết trong năm,2.164.742,7.978,(2.968),457,2.111,10.090,2.182.410,2164742.0,7978.0,-2968.0,457.0,2111.0,10090.0,2182410.0
Cổ tức,Cổ tức,Cổ tức,-,(7.978),-,(500),-,(10.090),(18.568),,-7978.0,,-500.0,,-10090.0,-18568.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,15.083.325,249.392,4.925,6.709,12.812,2.135.490,17.492.653,15083325.0,249392.0,4925.0,6709.0,12812.0,2135490.0,17492653.0
