row_label_raw,row_label_full,col_0,Thực phẩm và đồ uống > 2019,Thực phẩm và đồ uống > 2018,Chuỗi giá trị thịt > 2019,Chuỗi giá trị thịt > 2018,Khai thác mô và chế biến khoáng sản > 2019,Khai thác mô và chế biến khoáng sản > 2018,Bán lẻ tiêu dùng > 2019,Bán lẻ tiêu dùng > 2018,Khác > 2019,Khác > 2018,Tổng > 2019,Tổng > 2018,numeric__Thực phẩm và đồ uống > 2019,numeric__Thực phẩm và đồ uống > 2018,numeric__Chuỗi giá trị thịt > 2019,numeric__Chuỗi giá trị thịt > 2018,numeric__Khai thác mô và chế biến khoáng sản > 2019,numeric__Khai thác mô và chế biến khoáng sản > 2018,numeric__Bán lẻ tiêu dùng > 2019,numeric__Bán lẻ tiêu dùng > 2018,numeric__Khác > 2019,numeric__Khác > 2018,numeric__Tổng > 2019,numeric__Tổng > 2018
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,,,,,,,
Doanh thu của bộ phận,Doanh thu của bộ phận,Doanh thu của bộ phận,18.845.240,17.345.752,13.798.751,13.976.854,4.710.096,6.865.011,-,-,-,-,37.354.087,38.187.617,18845240.0,17345752.0,13798751.0,13976854.0,4710096.0,6865011.0,,,,,37354087.0,38187617.0
Lợi nhuận gộp của bộ phận,Lợi nhuận gộp của bộ phận,Lợi nhuận gộp của bộ phận,7.890.154,7.571.676,2.265.603,2.096.950,785.391,2.212.783,-,-,-,-,10.941.148,11.881.409,7890154.0,7571676.0,2265603.0,2096950.0,785391.0,2212783.0,,,,,10941148.0,11881409.0
Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,Kết quả kinh doanh của bộ phận,3.209.262,2.720.425,330.157,182.733,626.056,879.607,-,-,2.164.742,1.895.025,6.330.217,5.677.790,3209262.0,2720425.0,330157.0,182733.0,626056.0,879607.0,,,2164742.0,1895025.0,6330217.0,5677790.0
Thu nhập/(chi phí) không phân bổ,Thu nhập/(chi phí) không phân bổ,Thu nhập/(chi phí) không phân bổ,,,,,,,,,,,34.398,(56.285),,,,,,,,,,,34398.0,-56285.0
Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,,,,,,,,,,,6.364.615,5.621.505,,,,,,,,,,,6364615.0,5621505.0
