row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2019 Triệu VND,2018 Triệu VND,numeric__Mã số,numeric__Thuyết minh,numeric__2019 Triệu VND,numeric__2018 Triệu VND
Lợi nhuận kế toán trước thuế\( (50 = 30 + 40) \) (mang sang từ trang trước),Lợi nhuận kế toán trước thuế\( (50 = 30 + 40) \) (mang sang từ trang trước),Lợi nhuận kế toán trước thuế\( (50 = 30 + 40) \) (mang sang từ trang trước),50,,7.105.090,6.243.824,50.0,,7105090.0,6243824.0
Chỉ phí thuế TNDN hiện hành,Chỉ phí thuế TNDN hiện hành,Chỉ phí thuế TNDN hiện hành,51,32,790.583,726.692,51.0,32.0,790583.0,726692.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,32,(50.108),(104.373),52.0,32.0,-50108.0,-104373.0
Lợi nhuận sau thuế TNDN \( (60 = 50 - 51 - 52) \),Lợi nhuận sau thuế TNDN \( (60 = 50 - 51 - 52) \),Lợi nhuận sau thuế TNDN \( (60 = 50 - 51 - 52) \),60,,6.364.615,5.621.505,60.0,,6364615.0,5621505.0
Phân bổ:,Phân bổ:,Phân bổ:,Phân bổ:,Phân bổ:,Phân bổ:,Phân bổ:,,,,
Cổ đông của Công ty,Phân bổ: > Cổ đông của Công ty,Cổ đông của Công ty,61,,5.557.571,4.916.497,61.0,,5557571.0,4916497.0
Lợi ích cổ đông không kiểm soát,Phân bổ: > Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,62,,807.044,705.008,62.0,,807044.0,705008.0
Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,Lãi trên cổ phiếu,,,,
Lãi cơ bản trên cổ phiếu (VND),Lãi trên cổ phiếu > Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),70,34,4.766,4.561,70.0,34.0,4766.0,4561.0
