row_label_raw,row_label_full,col_0,2019Triệu VND,2018Triệu VND,2019Triệu VND_1,2018Triệu VND_1,2019Triệu VND_2,2018Triệu VND_2,2019Triệu VND_3,2018Triệu VND_3,2019Triệu VND_4,2018Triệu VND_4,numeric__2019Triệu VND,numeric__2018Triệu VND,numeric__2019Triệu VND_1,numeric__2018Triệu VND_1,numeric__2019Triệu VND_2,numeric__2018Triệu VND_2,numeric__2019Triệu VND_3,numeric__2018Triệu VND_3,numeric__2019Triệu VND_4,numeric__2018Triệu VND_4
Chi tiêu vốn,Chi tiêu vốn,Chi tiêu vốn,1.150.203,477.605,2.117.084,1.075.988,890.587,1.076.471,-,-,-,4.157.874,1150203.0,477605.0,2117084.0,1075988.0,890587.0,1076471.0,,,,4157874.0
Chi tiêu vốn không phân bổ,Chi tiêu vốn không phân bổ,Chi tiêu vốn không phân bổ,,,,,,,,,4.721,8.402,,,,,,,,,4721.0,8402.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,598.289,598.560,371.612,292.107,1.115.653,1.144.280,-,-,-,2.085.554,598289.0,598560.0,371612.0,292107.0,1115653.0,1144280.0,,,,2085554.0
Chi phí khấu hao không phân bổ,Chi phí khấu hao không phân bổ,Chi phí khấu hao không phân bổ,,,,,,,,,3.005,1.749,,,,,,,,,3005.0,1749.0
Chi phí phân bổ,Chi phí phân bổ,Chi phí phân bổ,298.059,298.444,440.189,430.458,224.557,204.947,-,-,-,962.805,298059.0,298444.0,440189.0,430458.0,224557.0,204947.0,,,,962805.0
Chi phí phân bổ không phân bổ,Chi phí phân bổ không phân bổ,Chi phí phân bổ không phân bổ,,,,,,,,,338,45.047,,,,,,,,,338.0,45047.0
