row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận/(lỗ) kế toán trước thuế Điều chỉnh cho các khoản:,,48.373.670,(2.375.087.563),,,48373670.0,-2375087563.0
02,02,02,Khấu hao và hao mòn (bao gồm phân bổ lợi thế thương mại),"10, 11",744.671.591,1.093.161.166,,,744671591.0,1093161166.0
03,03,03,Các khoản dự phòng,,51.213.360,3.755.303,,,51213360.0,3755303.0
04,04,04,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,,24.800.325,35.408.481,,,24800325.0,35408481.0
05,05,05,(Lãi)/lỗ từ hoạt động đầu tư,,(929.781.033),899.740.741,,,-929781033.0,899740741.0
06,06,06,Chi phí lãi vay,27,555.764.374,571.255.746,,27.0,555764374.0,571255746.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,495.042.287,228.233.874,,,495042287.0,228233874.0
09,09,09,(Tăng)/giảm các khoản phải thu,,(367.759.715),90.190.191,,,-367759715.0,90190191.0
10,10,10,Tăng hàng tồn kho,,(392.849.362),(1.141.092.565),,,-392849362.0,-1141092565.0
11,11,11,Tăng/(giảm) các khoản phải trả,,795.280.538,(635.830.855),,,795280538.0,-635830855.0
12,12,12,(Tăng)/giảm chi phí trả trước,,(95.354.692),40.704.771,,,-95354692.0,40704771.0
14,14,14,Tiền lãi vay đã trả,,(460.404.156),(474.180.409),,,-460404156.0,-474180409.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,30.1,-,(11.069.339),,301.0,,-11069339.0
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(26.045.100),(1.903.044.332),,,-26045100.0,-1903044332.0
,,,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chỉ để mua sắm và xây dựng TSCĐ,,(2.152.788.702),(2.925.449.697),,,-2152788702.0,-2925449697.0
22,22,22,Tiền thu do thanh lý TSCĐ,,7.528.143,4.289.614,,,7528143.0,4289614.0
24,24,24,Tiền thu hồi cho vay,,-,73.000.000,,,,73000000.0
25,25,25,Tiền mua cổ phần công ty con,,(443.995.159),-,,,-443995159.0,
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,-,521.389.220,,,,521389220.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào các công ty con,,-,6.996.075.859,,,,6996075859.0
27,27,27,Lãi tiền gửi,,147.437,6.165.794,,,147437.0,6165794.0
30,30,30,Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động đầu tư,,(2.589.108.281),4.675.470.790,,,-2589108281.0,4675470790.0
