row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Ngàn VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Ngàn VND Số cuối năm
Phải thu:,Phải thu:,Phải thu:,Phải thu:,Phải thu:,Phải thu:,Phải thu:,,,,
Thuế giá trị gia tăng được khấu trừ,Phải thu: > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,37.122.086,39.265.947,(19.265.294),57.122.739,37122086.0,39265947.0,-19265294.0,57122739.0
Thuế TNDN (TM số 30.1),Phải thu: > Thuế TNDN (TM số 30.1),Thuế TNDN (TM số 30.1),285.831,-,-,285.831,285831.0,,,285831.0
Thuế khác,Phải thu: > Thuế khác,Thuế khác,199.210,3.432.611,(3.631.264),557,199210.0,3432611.0,-3631264.0,557.0
TỔNG CỘNG,Phải thu: > TỔNG CỘNG,TỔNG CỘNG,37.607.127,42.698.558,(22.896.558),57.409.127,37607127.0,42698558.0,-22896558.0,57409127.0
