row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Phải thu thanh lý khoản đầu tư,Phải thu thanh lý khoản đầu tư,Phải thu thanh lý khoản đầu tư,2.350.000.000,-,2350000000.0,
- THAGRICO (i),- THAGRICO (i),- THAGRICO (i),2.350.000.000,-,2350000000.0,
Phải thu từ hoạt động xây dựng sân bay cho Chính phủ Lào (ii),Phải thu từ hoạt động xây dựng sân bay cho Chính phủ Lào (ii),Phải thu từ hoạt động xây dựng sân bay cho Chính phủ Lào (ii),707.578.103,743.067.451,707578103.0,743067451.0
Phải thu từ bán hàng và cung cấp dịch vụ (iii),Phải thu từ bán hàng và cung cấp dịch vụ (iii),Phải thu từ bán hàng và cung cấp dịch vụ (iii),479.493.941,466.531.166,479493941.0,466531166.0
- THAGRICO,- THAGRICO,- THAGRICO,280.542.963,-,280542963.0,
- Công ty Cổ phần Nông Lâm NghiệpCánh Đồng Vàng,- Công ty Cổ phần Nông Lâm NghiệpCánh Đồng Vàng,- Công ty Cổ phần Nông Lâm NghiệpCánh Đồng Vàng,24.541.653,50.342.466,24541653.0,50342466.0
"- Công ty TNHH MTV Daun Penh Agrico (""Daun Penh"")","- Công ty TNHH MTV Daun Penh Agrico (""Daun Penh"")","- Công ty TNHH MTV Daun Penh Agrico (""Daun Penh"")",-,80.108.487,,80108487.0
- Các khách hàng khác,- Các khách hàng khác,- Các khách hàng khác,174.409.325,336.080.213,174409325.0,336080213.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.537.072.044,1.209.598.617,3537072044.0,1209598617.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(16.368.434),(19.574.090),-16368434.0,-19574090.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,3.520.703.610,1.190.024.527,3520703610.0,1190024527.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu các bên liên quan (TM số 31),Trong đó: > Phải thu các bên liên quan (TM số 31),Phải thu các bên liên quan (TM số 31),2.662.882.662,137.730.084,2662882662.0,137730084.0
Phải thu bên khác,Trong đó: > Phải thu bên khác,Phải thu bên khác,857.820.948,1.052.294.443,857820948.0,1052294443.0
