row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,1.502.385,636.624,1502385.0,636624.0
Thuế TNDN trích thiếu những năm trước,Thuế TNDN trích thiếu những năm trước,Thuế TNDN trích thiếu những năm trước,-,158.992,,158992.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,25.975.489,68.518.150,25975489.0,68518150.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,27.477.874,69.313.766,27477874.0,69313766.0
