row_label_raw,row_label_full,col_0,Năm nay,Ngân VNDNăm trước,numeric__Năm nay,numeric__Ngân VNDNăm trước
Lãi từ thanh lý đầu tư,Lãi từ thanh lý đầu tư,Lãi từ thanh lý đầu tư,931.261.930,245.936.649,931261930.0,245936649.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,87.490.268,8.202.737,87490268.0,8202737.0
Lãi tiền cho vay và tiền gửi ngân hàng,Lãi tiền cho vay và tiền gửi ngân hàng,Lãi tiền cho vay và tiền gửi ngân hàng,147.437,2.334.857,147437.0,2334857.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.018.899.635,256.474.243,1018899635.0,256474243.0
