row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang > Lợi nhuận sau thuế thu nhập doanh nghiệp trong năm,Năm 2024 > 4.582.882.966.942 > 2.571.592.427.573,Năm 2023 > 3.533.968.782.590 > 2.349.673.770.275,numeric__Năm 2024 > 4.582.882.966.942 > 2.571.592.427.573,numeric__Năm 2023 > 3.533.968.782.590 > 2.349.673.770.275
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,1.525.806.629.017,1.300.759.585.923,1525806629017.0,1300759585923.0
- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,- Phân phối lợi nhuận năm trước,1.158.158.476.017,943.819.630.923,1158158476017.0,943819630923.0
+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,65.503.958.263,38.602.307.567,65503958263.0,38602307567.0
"+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi",21.834.652.754,12.867.435.856,21834652754.0,12867435856.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,1.070.819.865.000,892.349.887.500,1070819865000.0,892349887500.0
- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,- Tạm phân phối lợi nhuận năm nay,367.648.153.000,356.939.955.000,367648153000.0,356939955000.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,367.648.153.000,356.939.955.000,367648153000.0,356939955000.0
Lợi nhuận sau thuế chưa phân phối cuối kỳ,Lợi nhuận sau thuế chưa phân phối cuối kỳ,Lợi nhuận sau thuế chưa phân phối cuối kỳ,5.628.668.765.498,4.582.882.966.942,5628668765498.0,4582882966942.0
