row_label_raw,row_label_full,col_0,col_1,31/12/2024,31/12/2024_1,01/01/2024,numeric__col_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__01/01/2024
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,17.450.877.948,17.450.877.948,17.380.628.693,,17450877948.0,17450877948.0,17380628693.0
+ VND,+ VND,+ VND,+ VND,17.450.877.948,17.450.877.948,17.352.228.693,,17450877948.0,17450877948.0,17352228693.0
+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),+ Vàng tiền tệ (Vàng miếng SJC),-,4 miếng,28.400.000,,,,28400000.0
Tiền gối ngân hàng,Tiền gối ngân hàng,Tiền gối ngân hàng,Tiền gối ngân hàng,520.959.028.298,520.959.028.298,271.588.858.668,,520959028298.0,520959028298.0,271588858668.0
+ VND,+ VND,+ VND,+ VND,495.584.375.446,495.584.375.446,260.289.465.596,,495584375446.0,495584375446.0,260289465596.0
+ USD,+ USD,+ USD,"1.004.913,23 #",25.374.652.852,"470.668,06 #",11.299.375.403,,25374652852.0,,11299375403.0
+ EUR,+ EUR,+ EUR,+ EUR,-,"0,67 #",17.669,,,,17669.0
Cộng,Cộng,Cộng,Cộng,538.409.906.246,538.409.906.246,288.969.487.361,,538409906246.0,538409906246.0,288969487361.0
