row_label_raw,row_label_full,Công ty TNHH MM Mega Market (Việt Nam),31/12/2024 > 2.425.205.350,01/01/2024 > 2.538.250.683,numeric__31/12/2024 > 2.425.205.350,numeric__01/01/2024 > 2.538.250.683
Công ty TNHH Dịch vụ EB,Công ty TNHH Dịch vụ EB,Công ty TNHH Dịch vụ EB,3.572.691.012,2.654.937.103,3572691012.0,2654937103.0
Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,101.706.599.240,47.217.431.595,101706599240.0,47217431595.0
Công ty CP Tetra Pak Việt Nam,Công ty CP Tetra Pak Việt Nam,Công ty CP Tetra Pak Việt Nam,59.877.172.747,59.548.069.081,59877172747.0,59548069081.0
Công ty TNHH Frieslandcampina Hà Nam,Công ty TNHH Frieslandcampina Hà Nam,Công ty TNHH Frieslandcampina Hà Nam,-,3.363.994.516,,3363994516.0
Công ty TNHH Frieslandcampina Việt Nam,Công ty TNHH Frieslandcampina Việt Nam,Công ty TNHH Frieslandcampina Việt Nam,7.673.925.000,20.970.495.000,7673925000.0,20970495000.0
Công ty CP Thực Phẩm Đình Dương Nutifood,Công ty CP Thực Phẩm Đình Dương Nutifood,Công ty CP Thực Phẩm Đình Dương Nutifood,22.923.915.000,17.521.455.000,22923915000.0,17521455000.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,146.256.086.728,94.068.468.577,146256086728.0,94068468577.0
Cộng,Cộng,Cộng,344.435.595.077,247.883.101.555,344435595077.0,247883101555.0
