row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2018 VND,2017 VND,numeric__col_1,numeric__Thuyết minh,numeric__2018 VND,numeric__2017 VND
XI,XI,XI,Tổng lợi nhuận trước thuế (mang từ trang trước sang),,2.202.461.786.318,1.018.491.717.077,,,2202461786318.0,1018491717077.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,32,(440.426.910.221),(204.381.067.054),,32.0,-440426910221.0,-204381067054.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,32,-,-,,32.0,,
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,32,(440.426.910.221),(204.381.067.054),,32.0,-440426910221.0,-204381067054.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,1.762.034.876.097,814.110.650.023,,,1762034876097.0,814110650023.0
