row_label_raw,row_label_full,15,Tăng/(giảm) các khoản nợ Ngân hàng Nhà nước Việt Nam,1.134.159.966.572,(89.571.807.597),numeric__Tăng/(giảm) các khoản nợ Ngân hàng Nhà nước Việt Nam,numeric__1.134.159.966.572,numeric__(89.571.807.597)
16,16,16,Tăng tiền gửi và vay các tổ chức tín dụng khác,452.349.748.741,4.761.909.461.070,,452349748741.0,4761909461070.0
17,17,17,Tăng tiền gửi của khách hàng,7.181.943.002.376,10.201.810.054.393,,7181943002376.0,10201810054393.0
18,18,18,Tăng phát hành giấy tờ có giá,3.794.711.632.787,3.364.850.770.787,,3794711632787.0,3364850770787.0
19,19,19,"(Giảm)/tăng vốn tài trợ, ủy thác đầu tư, cho vay mà tổ chức tín dụng khác chịu rủi ro",(91.379.109.156),514.315.486.919,,-91379109156.0,514315486919.0
20,20,20,Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,-,(8.343.449.670),,,-8343449670.0
21,21,21,Tăng khác về công nợ hoạt động,108.433.610.306,18.144.649.971,,108433610306.0,18144649971.0
22,22,22,Chi từ các quỹ,(4.601.443.850),(1.106.500.000),,-4601443850.0,-1106500000.0
