row_label_raw,row_label_full,col_0,31/12/2018VND,31/12/2017VND,numeric__31/12/2018VND,numeric__31/12/2017VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,
▪ Bằng VND,Tiền gửi không kỳ hạn > ▪ Bằng VND,▪ Bằng VND,4.671.281.877,3.177.379.317,4671281877.0,3177379317.0
▪ Bằng ngoại tệ,Tiền gửi không kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,1.197.942,1.158.924,1197942.0,1158924.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,
▪ Bằng VND,Tiền gửi có kỳ hạn > ▪ Bằng VND,▪ Bằng VND,6.309.460.000.000,8.627.060.000.000,6309460000000.0,8627060000000.0
▪ Bằng ngoại tệ,Tiền gửi có kỳ hạn > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,4.892.681.500.000,2.012.643.750.000,4892681500000.0,2012643750000.0
,,,11.206.813.979.819,10.642.882.288.241,11206813979819.0,10642882288241.0
Tiền vay,Tiền vay,Tiền vay,Tiền vay,Tiền vay,,
▪ Bằng VND,Tiền vay > ▪ Bằng VND,▪ Bằng VND,5.321.880.795.400,5.659.397.875.000,5321880795400.0,5659397875000.0
"Trong đó:Vay chiết khấu, tái chiết khấu (Thuyết minh 35.2)","Tiền vay > Trong đó:Vay chiết khấu, tái chiết khấu (Thuyết minh 35.2)","Trong đó:Vay chiết khấu, tái chiết khấu (Thuyết minh 35.2)",4.836.276.800.000,4.873.880.200.000,4836276800000.0,4873880200000.0
▪ Bằng ngoại tệ,Tiền vay > ▪ Bằng ngoại tệ,▪ Bằng ngoại tệ,227.285.200.923,1.350.064.160,227285200923.0,1350064160.0
,,,5.549.165.996.323,5.660.747.939.160,5549165996323.0,5660747939160.0
,,,16.755.979.976.142,16.303.630.227.401,16755979976142.0,16303630227401.0
