row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,,
▪ Tiền gửi tại các tổ chức tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > ▪ Tiền gửi tại các tổ chức tín dụng khác,▪ Tiền gửi tại các tổ chức tín dụng khác,228.194.924.416,143.449.886.640,228194924416.0,143449886640.0
▪ Cho vay khách hàng và cho vay các tổ chức tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > ▪ Cho vay khách hàng và cho vay các tổ chức tín dụng khác,▪ Cho vay khách hàng và cho vay các tổ chức tín dụng khác,6.053.100.876.972,4.276.621.612.777,6053100876972.0,4276621612777.0
▪ Chứng khoán nợ đầu tư sẵn sàng để bán,Thu nhập lãi và các khoản thu nhập tương tự từ > ▪ Chứng khoán nợ đầu tư sẵn sàng để bán,▪ Chứng khoán nợ đầu tư sẵn sàng để bán,1.118.351.431.580,1.120.395.478.540,1118351431580.0,1120395478540.0
▪ Nghiệp vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự từ > ▪ Nghiệp vụ bảo lãnh,▪ Nghiệp vụ bảo lãnh,154.352.558.508,69.851.569.331,154352558508.0,69851569331.0
▪ Hoạt động tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > ▪ Hoạt động tín dụng khác,▪ Hoạt động tín dụng khác,102.988.348.913,2.389.479.988,102988348913.0,2389479988.0
,,,7.656.988.140.389,5.612.708.027.276,7656988140389.0,5612708027276.0
Chỉ phí lãi và các khoản chi phí tương tự cho,Chỉ phí lãi và các khoản chi phí tương tự cho,Chỉ phí lãi và các khoản chi phí tương tự cho,Chỉ phí lãi và các khoản chi phí tương tự cho,Chỉ phí lãi và các khoản chi phí tương tự cho,,
▪ Tiền gửi của khách hàng và của các tổ chức tín dụng khác,Chỉ phí lãi và các khoản chi phí tương tự cho > ▪ Tiền gửi của khách hàng và của các tổ chức tín dụng khác,▪ Tiền gửi của khách hàng và của các tổ chức tín dụng khác,(3.541.958.821.174),(2.882.633.639.683),-3541958821174.0,-2882633639683.0
"▪ Tiền vay các tổ chức tín dụng khác và vốn tài trợ, ủy thác đầu tư","Chỉ phí lãi và các khoản chi phí tương tự cho > ▪ Tiền vay các tổ chức tín dụng khác và vốn tài trợ, ủy thác đầu tư","▪ Tiền vay các tổ chức tín dụng khác và vốn tài trợ, ủy thác đầu tư",(105.050.590.261),(132.257.858.984),-105050590261.0,-132257858984.0
▪ Phát hành giấy tờ có giá,Chỉ phí lãi và các khoản chi phí tương tự cho > ▪ Phát hành giấy tờ có giá,▪ Phát hành giấy tờ có giá,(445.766.766.727),(149.450.050.923),-445766766727.0,-149450050923.0
▪ Hoạt động tín dụng khác,Chỉ phí lãi và các khoản chi phí tương tự cho > ▪ Hoạt động tín dụng khác,▪ Hoạt động tín dụng khác,(128.288.951.073),(47.261.096.579),-128288951073.0,-47261096579.0
,,,(4.221.065.129.235),(3.211.602.646.169),-4221065129235.0,-3211602646169.0
Thu nhập lãi thuần,Chỉ phí lãi và các khoản chi phí tương tự cho > Thu nhập lãi thuần,Thu nhập lãi thuần,3.435.923.011.154,2.401.105.381.107,3435923011154.0,2401105381107.0
