row_label_raw,row_label_full,09,Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,205.699.919.260,1.325.640.500.000,numeric__Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,numeric__205.699.919.260,numeric__1.325.640.500.000
10,10,10,Tăng các khoản về kinh doanh chứng khoán,(4.334.648.808.524),(5.195.880.854.403),,-4334648808524.0,-5195880854403.0
11,11,11,Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,(27.561.396.451),(34.459.675.710),,-27561396451.0,-34459675710.0
12,12,12,Tăng các khoản cho vay khách hàng,(8.133.374.830.113),(9.676.253.556.570),,-8133374830113.0,-9676253556570.0
13,13,13,Giảm nguồn dự phòng để bù đắp tổn thất các khoản,(1.100.092.093.298),(106.054.370.174),,-1100092093298.0,-106054370174.0
14,14,14,(Tăng)/giảm khác về tài sản hoạt động,(1.625.342.808.069),364.528.341.535,,-1625342808069.0,364528341535.0
