row_label_raw,row_label_full,01,Thu nhập lãi và các khoản thu nhập tương tự nhận được,7.484.578.197.002,5.467.743.106.932,numeric__Thu nhập lãi và các khoản thu nhập tương tự nhận được,numeric__7.484.578.197.002,numeric__5.467.743.106.932
02,02,02,Chi phí lãi và các chi phí tương tự đã trả,(3.777.019.834.345),(2.945.790.200.830),,-3777019834345.0,-2945790200830.0
03,03,03,Thu nhập từ hoạt động dịch vụ nhận được,330.152.086.736,188.938.479.844,,330152086736.0,188938479844.0
04,04,04,"Chênh lệch số tiền thực thu từ hoạt động kinh doanh ngoại tệ, vàng và chứng khoán",1.045.190.103.802,154.603.214.237,,1045190103802.0,154603214237.0
05,05,05,Chi phí khác,(73.152.150.910),(76.199.399.459),,-73152150910.0,-76199399459.0
06,06,06,"Tiền thu các khoản nợ đã được xử lý xóa, bù đắp bằng nguồn dự phòng rủi ro",119.157.439.779,6.267.388.988,,119157439779.0,6267388988.0
07,07,07,Tiền chi trả cho nhân viên và hoạt động quản lý,(1.799.417.042.552),(1.293.768.102.671),,-1799417042552.0,-1293768102671.0
08,08,08,Tiền thuế thu nhập doanh nghiệp thực nộp trong năm,(431.397.075.948),(184.648.811.590),,-431397075948.0,-184648811590.0
