row_label_raw,row_label_full,col_0,31/12/2018VND,31/12/2017VND,numeric__31/12/2018VND,numeric__31/12/2017VND
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,,
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,,,
• Trái phiếu Chính phủ,Chứng khoán nợ > • Trái phiếu Chính phủ,• Trái phiếu Chính phủ,17.551.490.161.668,14.557.651.929.491,17551490161668.0,14557651929491.0
• Chứng khoán nợ do các tổ chức tín dụng khác trong nước phát hành,Chứng khoán nợ > • Chứng khoán nợ do các tổ chức tín dụng khác trong nước phát hành,• Chứng khoán nợ do các tổ chức tín dụng khác trong nước phát hành,5.343.359.057.241,1.108.710.838.204,5343359057241.0,1108710838204.0
• Chứng khoán nợ do các tổ chức kinh tế trong nước phát hành,Chứng khoán nợ > • Chứng khoán nợ do các tổ chức kinh tế trong nước phát hành,• Chứng khoán nợ do các tổ chức kinh tế trong nước phát hành,1.483.619.702.463,361.263.044.497,1483619702463.0,361263044497.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,,,,
• Chứng khoán vốn do các tổ chức tín dụng khác trong nước phát hành,Chứng khoán vốn > • Chứng khoán vốn do các tổ chức tín dụng khác trong nước phát hành,• Chứng khoán vốn do các tổ chức tín dụng khác trong nước phát hành,14.236.945.147,14.236.945.147,14236945147.0,14236945147.0
• Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán vốn > • Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành,• Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành,51.317.864.000,51.319.114.000,51317864000.0,51319114000.0
,,,24.444.023.730.519,16.093.181.871.339,24444023730519.0,16093181871339.0
Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán,,
• Dự phòng giảm giá (i),Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán > • Dự phòng giảm giá (i),• Dự phòng giảm giá (i),(50.233.748.747),(50.016.137.747),-50233748747.0,-50016137747.0
• Dự phòng rủi ro tín dụng chung (ii),Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán > • Dự phòng rủi ro tín dụng chung (ii),• Dự phòng rủi ro tín dụng chung (ii),(5.877.266.077),(7.986.293.277),-5877266077.0,-7986293277.0
,,,(56.111.014.824),(58.002.431.024),-56111014824.0,-58002431024.0
,,,24.387.912.715.695,16.035.179.440.315,24387912715695.0,16035179440315.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,,
• Mensh giá trái phiếu đặc biệt do VAMC phát hành,Chứng khoán đầu tư giữ đến ngày đáo hạn > • Mensh giá trái phiếu đặc biệt do VAMC phát hành,• Mensh giá trái phiếu đặc biệt do VAMC phát hành,-,727.599.850.656,,727599850656.0
• Dự phòng trái phiếu đặc biệt do VAMC phát hành (iii),Chứng khoán đầu tư giữ đến ngày đáo hạn > • Dự phòng trái phiếu đặc biệt do VAMC phát hành (iii),• Dự phòng trái phiếu đặc biệt do VAMC phát hành (iii),-,(316.850.153.711),,-316850153711.0
,,,-,410.749.696.945,,410749696945.0
,,,24.387.912.715.695,16.445.929.137.260,24387912715695.0,16445929137260.0
