row_label_raw,row_label_full,col_0,Quỹ dự trữbổ sung vốnđiều lệVND,Quỹ dự phòngtài chínhVND,Quỹ khACThuộc vốnchủ sở hữuVND,TổngVND,numeric__Quỹ dự trữbổ sung vốnđiều lệVND,numeric__Quỹ dự phòngtài chínhVND,numeric__Quỹ khACThuộc vốnchủ sở hữuVND,numeric__TổngVND
Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,Số dư tại ngày 1 tháng 1 năm 2017,49.474.496.734,252.171.236.681,374.056.888,302.019.790.303,49474496734.0,252171236681.0,374056888.0,302019790303.0
Trích lập các quỹ trong năm,Trích lập các quỹ trong năm,Trích lập các quỹ trong năm,40.705.532.501,81.411.065.002,-,122.116.597.503,40705532501.0,81411065002.0,,122116597503.0
Số dư tại ngày 1 tháng 1 năm 2018,Số dư tại ngày 1 tháng 1 năm 2018,Số dư tại ngày 1 tháng 1 năm 2018,90.180.029.235,333.582.301.683,374.056.888,424.136.387.806,90180029235.0,333582301683.0,374056888.0,424136387806.0
Trích lập các quỹ trong năm,Trích lập các quỹ trong năm,Trích lập các quỹ trong năm,88.101.743.805,176.203.487.610,-,264.305.231.415,88101743805.0,176203487610.0,,264305231415.0
Số dư tại ngày 31 tháng 12 năm 2018,Số dư tại ngày 31 tháng 12 năm 2018,Số dư tại ngày 31 tháng 12 năm 2018,178.281.773.040,509.785.789.293,374.056.888,688.441.619.221,178281773040.0,509785789293.0,374056888.0,688441619221.0
