row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ,Ngoại tệ,Ngoại tệ,,-,,
Đồng Việt Nam,Ngoại tệ > Đồng Việt Nam,Đồng Việt Nam,,628.864.214,,628864214.0
Công,Ngoại tệ > Công,Công,,628.864.214,,628864214.0
