row_label_raw,row_label_full,col_0,31/12/2020(VND),01/01/2020(VND),numeric__31/12/2020(VND),numeric__01/01/2020(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,17.029.503.085,26.364.975.348,17029503085.0,26364975348.0
Thường an toàn điện,Thường an toàn điện,Thường an toàn điện,-,10.674.694.857,,10674694857.0
Nhà thầu SFECO,Nhà thầu SFECO,Nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
Các khoản khác,Các khoản khác,Các khoản khác,12.707.069.009,11.367.846.415,12707069009.0,11367846415.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,17.029.503.085,26.364.975.348,17029503085.0,26364975348.0
