row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
Chi phí khác,Chi phí khác,Chi phí khác,11.731.429.118,7.597.350.583,11731429118.0,7597350583.0
Cộng,Cộng,Cộng,11.731.429.118,7.597.350.583,11731429118.0,7597350583.0
