row_label_raw,row_label_full,col_0,Năm 2020(VND),Năm 2019(VND),numeric__Năm 2020(VND),numeric__Năm 2019(VND)
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,511.976.325.877,656.730.884.623,511976325877.0,656730884623.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,480.309.443.825,238.398.823.529,480309443825.0,238398823529.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,18.432.461.660,23.433.924.230,18432461660.0,23433924230.0
Dự phòng/ (Hoàn nhập dự phòng)giảm giá đầu tư tài chính dài hạn,Dự phòng/ (Hoàn nhập dự phòng)giảm giá đầu tư tài chính dài hạn,Dự phòng/ (Hoàn nhập dự phòng)giảm giá đầu tư tài chính dài hạn,,(1.442.000.000),,-1442000000.0
Cộng,Cộng,Cộng,1.010.718.231.362,917.121.632.382,1010718231362.0,917121632382.0
